"axis","series","bin_unit","bin","variance","predicted","observed","fitted_predicted","lower","upper","unit","n_samples","probability","effective_sample_size","effective_size_type","effective_size_definition","uncertainty","scope","region","group"
"length","F15_R2","cm",59,555581.780243203,31.181189055253,109.568047252906,31.181189055253,0,1492.0865694041,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",61,848301.994056439,56.4345499293792,221.315110805518,56.4345499293792,0,1861.62627871625,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",63,1051788.55242615,130.05209684122,259.444515012818,130.05209684122,0,2140.12732235457,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",65,1396402.99569029,260.394127391984,546.839174356607,260.394127391984,0,2576.47370396922,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",67,1619365.1009943,464.786629951112,778.37439535701,464.786629951112,0,2958.92462756447,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",69,1408340.75413122,762.5612788102,774.442982512876,762.5612788102,0,3088.51979359511,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",71,1972350.93342901,1171.69423684221,1406.8112220962,1171.69423684221,0,3924.27573258855,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",73,2857895.61235028,1747.87964705642,2448.44670897963,1747.87964705642,0,5061.25984085942,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",75,2846281.79145873,2486.95365316222,2913.68061898693,2486.95365316222,0,5793.59459133198,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",77,4094744.22490383,3318.4215990278,4235.3562502749,3318.4215990278,0,7284.50169419016,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",79,2969285.52660599,4080.1273040968,3442.24702850992,4080.1273040968,702.792840745565,7457.46176744804,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",81,3405833.8344821,4576.35771662469,4358.2662796243,4576.35771662469,959.2635202718,8193.45191297758,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",83,3585334.10177695,4652.76312836229,4741.81081602735,4652.76312836229,941.575540755525,8363.95071596905,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",85,3269465.15840413,4307.11063416621,4336.64751636718,4307.11063416621,763.169921949983,7851.05134638243,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",87,3006580.6560949,3716.68412191145,3420.48917088065,3716.68412191145,318.205670974316,7115.16257284859,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",89,2593655.38359078,3107.40368725491,2595.9315995169,3107.40368725491,0,6263.89229821735,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",91,2174668.57043699,2609.18862714766,1793.38366515014,2609.18862714766,0,5499.49998788225,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",93,2003934.64429995,2192.71081992625,1468.88834319295,2192.71081992625,0,4967.24364824899,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",95,1854800.59444923,1798.74981761949,1327.57776259738,1798.74981761949,0,4468.04562441492,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",97,1633307.24133388,1384.35686450542,1159.94723715859,1384.35686450542,0,3889.20865834984,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",99,1563971.22092066,973.266622540691,1101.68336649249,973.266622540691,0,3424.37474784186,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",101,1151667.4606454,638.967398648924,577.657908775622,638.967398648924,0,2742.31785095179,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",103,1062903.73568121,385.110788345317,372.864105100901,385.110788345317,0,2405.77922502198,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",105,981001.633781162,214.906969038084,283.146852937327,214.906969038084,0,2156.16361853191,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",107,743924.54733885,111.949278382654,182.422854620374,111.949278382654,0,1802.43900455839,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",109,621085.912931785,50.9074163960774,141.562207117413,50.9074163960774,0,1595.53551358992,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F15_R2","cm",111,563592.529725769,24.3664556808827,75.6923660125389,24.3664556808827,0,1495.76629752958,"count",65,0.95,113.393344092071,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
