"time","kind","series","series_label","record","observed","predicted","unit","model","label"
1958,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1958",3.38277838084962,3.1057235746543,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1959,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1959",3.53910335426992,3.07613646676439,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1960,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1960",2.88806453309758,3.0243162274745,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1961,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1961",2.77519235560544,2.70737997157584,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1962,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1962",2.84542670742501,2.55447420786954,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1963,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1963",2.15624779216803,2.07393695136438,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1964,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1964",1.77294323917794,1.62499603331218,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1965,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1965",1.39305357413891,1.53902221589105,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1966,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1966",2.15604911541288,1.60762036046134,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1967,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1967",1.83466830687541,1.76238411541792,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1968,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1968",1.49027459282616,1.48929326509766,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1969,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1969",0.90397341842816,1.13745787512669,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1970,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1970",1.74296686069583,1.0937688084882,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1971,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1971",1.05128168838887,0.969960126516127,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1972,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1972",1.03629787461149,0.87109506694639,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1973,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1973",1.14631510743072,0.785203271582978,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1974,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1974",0.503606327140092,0.686269955205001,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1975,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1975",0.345168043176568,0.628392576859641,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1976,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1976",0.392881567888747,0.614590769546345,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1977,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1977",0.722292569399697,0.737136834626289,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1978,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1978",1.34450541165844,0.996894102319325,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1979,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1979",0.925834385511787,0.95506948494503,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
