"time","metric","group","facet","value","lower","upper","probability","unit","definition","label","uncertainty"
1994,"dynamic_spawning_depletion","Ensemble","all",0.641483103977144,0.5610933361019,0.72237392370908,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1994,"dynamic_spawning_depletion","Ensemble","all",0.641483103977144,0.531384829051169,0.756750885402841,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1995,"dynamic_spawning_depletion","Ensemble","all",0.649875143278699,0.601830630597451,0.689559174470465,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1995,"dynamic_spawning_depletion","Ensemble","all",0.649875143278699,0.56744146762646,0.732858465032487,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1995,"dynamic_spawning_depletion","Ensemble","all",0.649875143278699,0.537396842682285,0.768202288809789,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1996,"dynamic_spawning_depletion","Ensemble","all",0.655518671320302,0.6070569391818,0.696833525505454,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1996,"dynamic_spawning_depletion","Ensemble","all",0.655518671320302,0.571367532525542,0.740266666066173,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1996,"dynamic_spawning_depletion","Ensemble","all",0.655518671320302,0.54111503213671,0.776439438405811,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1997,"dynamic_spawning_depletion","Ensemble","all",0.666469577840903,0.61719825793367,0.709904696732233,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1997,"dynamic_spawning_depletion","Ensemble","all",0.666469577840903,0.579966342618979,0.753695642348582,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1997,"dynamic_spawning_depletion","Ensemble","all",0.666469577840903,0.549189588383776,0.79100385368601,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1998,"dynamic_spawning_depletion","Ensemble","all",0.6566347951089,0.60809054923823,0.700839003203457,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1998,"dynamic_spawning_depletion","Ensemble","all",0.6566347951089,0.570934774999081,0.743621120679838,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1998,"dynamic_spawning_depletion","Ensemble","all",0.6566347951089,0.540133814081125,0.780902499869636,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1999,"dynamic_spawning_depletion","Ensemble","all",0.650801571322962,0.602688568895059,0.696011670833663,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1999,"dynamic_spawning_depletion","Ensemble","all",0.650801571322962,0.565393442257975,0.738054054842915,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
1999,"dynamic_spawning_depletion","Ensemble","all",0.650801571322962,0.534391625325558,0.775523695467993,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2000,"dynamic_spawning_depletion","Ensemble","all",0.634637677692264,0.587719653100565,0.679749670454098,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2000,"dynamic_spawning_depletion","Ensemble","all",0.634637677692264,0.550892705681744,0.720736951388459,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2000,"dynamic_spawning_depletion","Ensemble","all",0.634637677692264,0.520197832798707,0.75778289798918,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2001,"dynamic_spawning_depletion","Ensemble","all",0.602565802464445,0.557760477898332,0.645685647949824,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2001,"dynamic_spawning_depletion","Ensemble","all",0.602565802464445,0.522375699406484,0.684960104736046,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2001,"dynamic_spawning_depletion","Ensemble","all",0.602565802464445,0.492805730038537,0.720599085189743,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2002,"dynamic_spawning_depletion","Ensemble","all",0.567486613573539,0.524900189778701,0.608727304036053,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2002,"dynamic_spawning_depletion","Ensemble","all",0.567486613573539,0.491190320667793,0.645707131034508,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2002,"dynamic_spawning_depletion","Ensemble","all",0.567486613573539,0.462948274225587,0.679505536254228,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2003,"dynamic_spawning_depletion","Ensemble","all",0.53720528233841,0.496732346338533,0.577118695228907,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2003,"dynamic_spawning_depletion","Ensemble","all",0.53720528233841,0.464528898686703,0.61239336819778,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2003,"dynamic_spawning_depletion","Ensemble","all",0.53720528233841,0.437405162767098,0.64444802303651,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2004,"dynamic_spawning_depletion","Ensemble","all",0.527284474225454,0.487478629034206,0.567513983678943,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2004,"dynamic_spawning_depletion","Ensemble","all",0.527284474225454,0.455568963153871,0.602286787900505,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2004,"dynamic_spawning_depletion","Ensemble","all",0.527284474225454,0.428560756747866,0.633812431551569,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2005,"dynamic_spawning_depletion","Ensemble","all",0.543948489400218,0.502562439331477,0.58624356726227,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2005,"dynamic_spawning_depletion","Ensemble","all",0.543948489400218,0.469081526898024,0.622163973414047,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2005,"dynamic_spawning_depletion","Ensemble","all",0.543948489400218,0.441030523642948,0.654730053415161,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2006,"dynamic_spawning_depletion","Ensemble","all",0.549304272780754,0.506718106812476,0.592613737962422,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2006,"dynamic_spawning_depletion","Ensemble","all",0.549304272780754,0.472499294389569,0.629077127878933,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2006,"dynamic_spawning_depletion","Ensemble","all",0.549304272780754,0.444243909163486,0.662005064803597,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2007,"dynamic_spawning_depletion","Ensemble","all",0.539138333511037,0.496553910176484,0.581646273172775,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2007,"dynamic_spawning_depletion","Ensemble","all",0.539138333511037,0.462576985495038,0.618206963912507,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2007,"dynamic_spawning_depletion","Ensemble","all",0.539138333511037,0.434914952816728,0.650565921204015,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2008,"dynamic_spawning_depletion","Ensemble","all",0.526751023592416,0.484377249269077,0.568282295505149,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2008,"dynamic_spawning_depletion","Ensemble","all",0.526751023592416,0.450798852780648,0.604756806801111,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2008,"dynamic_spawning_depletion","Ensemble","all",0.526751023592416,0.423841150629475,0.636411739251525,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2009,"dynamic_spawning_depletion","Ensemble","all",0.513723678584523,0.471649621848521,0.554387970749191,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2009,"dynamic_spawning_depletion","Ensemble","all",0.513723678584523,0.438833279190699,0.590314161478687,0.8,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2009,"dynamic_spawning_depletion","Ensemble","all",0.513723678584523,0.412305275951226,0.621445446358376,0.95,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
2010,"dynamic_spawning_depletion","Ensemble","all",0.5045873499259,0.462527145802933,0.544528447203172,0.5,"ratio","Spawning potential relative to its dynamic no-fishing counterfactual (SB/SB_F0)","Depletion","illustrative model spread and parameter perturbations"
