"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
1971,"spawning_biomass","Region 2",101002.473739459,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1972,"spawning_biomass","Region 2",88767.3128236866,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1973,"spawning_biomass","Region 2",79627.5078213325,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1974,"spawning_biomass","Region 2",71593.0739814854,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1975,"spawning_biomass","Region 2",66799.0817013774,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1976,"spawning_biomass","Region 2",71076.4692453246,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1977,"spawning_biomass","Region 2",84326.0502841522,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1978,"spawning_biomass","Region 2",92913.3068320543,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1979,"spawning_biomass","Region 2",91515.2286204694,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1980,"spawning_biomass","Region 2",82719.804512823,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1981,"spawning_biomass","Region 2",72852.5324685195,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1982,"spawning_biomass","Region 2",66699.5204474178,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1983,"spawning_biomass","Region 2",67902.9614907918,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1984,"spawning_biomass","Region 2",72915.2890422951,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1985,"spawning_biomass","Region 2",75379.9466432206,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1986,"spawning_biomass","Region 2",75614.254095216,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1987,"spawning_biomass","Region 2",72364.4346559436,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1988,"spawning_biomass","Region 2",72488.3434948297,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1989,"spawning_biomass","Region 2",67974.1260934497,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1990,"spawning_biomass","Region 2",69471.3453535965,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1991,"spawning_biomass","Region 2",71823.9234687469,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1992,"spawning_biomass","Region 2",75061.4321444172,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1993,"spawning_biomass","Region 2",79878.7092418969,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1994,"spawning_biomass","Region 2",80611.9305503349,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1995,"spawning_biomass","Region 2",84998.564875211,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1996,"spawning_biomass","Region 2",88176.0478377586,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1997,"spawning_biomass","Region 2",91518.4646403803,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1998,"spawning_biomass","Region 2",94080.6429435124,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1999,"spawning_biomass","Region 2",95920.3736051597,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2000,"spawning_biomass","Region 2",90770.5455482193,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2001,"spawning_biomass","Region 2",84939.8113210127,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2002,"spawning_biomass","Region 2",81311.6611435351,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2003,"spawning_biomass","Region 2",77651.2030478377,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2004,"spawning_biomass","Region 2",76306.8616476799,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2005,"spawning_biomass","Region 2",84447.5209217096,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2006,"spawning_biomass","Region 2",92023.1000336694,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2007,"spawning_biomass","Region 2",94310.8998396922,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2008,"spawning_biomass","Region 2",90180.0666025799,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2009,"spawning_biomass","Region 2",87920.9145813085,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2010,"spawning_biomass","Region 2",91864.1953843415,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2011,"spawning_biomass","Region 2",93273.1396609036,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2012,"spawning_biomass","Region 2",92362.6142255218,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2013,"spawning_biomass","Region 2",92746.2363423161,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2014,"spawning_biomass","Region 2",95208.6327774919,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2015,"spawning_biomass","Region 2",90824.481832871,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2016,"spawning_biomass","Region 2",86402.343363361,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2017,"spawning_biomass","Region 2",81584.8414959217,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2018,"spawning_biomass","Region 2",79060.3783846501,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
2019,"spawning_biomass","Region 2",76396.8599283339,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-3","Peel 3"
1954,"dynamic_unfished_spawning_biomass","Region 1",905624.388918303,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",0.916666666666742,"peel-3","Peel 3"
1955,"dynamic_unfished_spawning_biomass","Region 1",846786.53325758,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1956,"dynamic_unfished_spawning_biomass","Region 1",836167.720974943,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1957,"dynamic_unfished_spawning_biomass","Region 1",829068.117785076,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1958,"dynamic_unfished_spawning_biomass","Region 1",821919.137073208,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1959,"dynamic_unfished_spawning_biomass","Region 1",807746.507119106,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1960,"dynamic_unfished_spawning_biomass","Region 1",769879.837879649,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1961,"dynamic_unfished_spawning_biomass","Region 1",711479.711285869,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1962,"dynamic_unfished_spawning_biomass","Region 1",633591.012157265,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1963,"dynamic_unfished_spawning_biomass","Region 1",536048.605624929,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1964,"dynamic_unfished_spawning_biomass","Region 1",469483.709722568,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1965,"dynamic_unfished_spawning_biomass","Region 1",462184.024149744,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1966,"dynamic_unfished_spawning_biomass","Region 1",488212.680817232,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1967,"dynamic_unfished_spawning_biomass","Region 1",486278.182139563,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1968,"dynamic_unfished_spawning_biomass","Region 1",432386.177088015,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1969,"dynamic_unfished_spawning_biomass","Region 1",379318.90175841,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1970,"dynamic_unfished_spawning_biomass","Region 1",351009.520865005,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
1971,"dynamic_unfished_spawning_biomass","Region 1",330755.681095009,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-3","Peel 3"
